node_count,enc_time,execute_time,dec_time,ref_time,mse
4,10.858153998924536,90.89158000097086,191.11227900066297,63.95358899862913,6.17533883005372e-11
12,10.12894000086817,1059.2534110000997,2121.671887998673,784.1916350007523,6.009806582761157e-11
12,10.444973000630853,1018.0058500009181,2117.019621000509,785.8695020004234,5.987564537264707e-11
20,10.155481000765576,3577.780694999092,6179.30023199915,2756.9182669994916,7.442165275920722e-11
20,10.427442999571213,3427.8608029999305,6236.242315000709,2763.7002739993477,7.462566600832512e-11
