node_count,enc_time,execute_time,dec_time,ref_time,mse
4,10.408584999822779,90.01276700109884,200.45662200027436,63.85343700094381,6.166904724589133e-11
12,10.169170000153827,1030.2569180003047,2106.5850550003233,784.9223850007547,5.98964141310045e-11
12,10.127823999937391,1017.2584779993485,2132.7189629992063,792.1205069997086,5.974886812240955e-11
20,10.470744000485865,3428.8237750006374,6219.771087999106,2780.7506249992,7.422590630374799e-11
20,10.12838200040278,3593.713726000715,6248.768278999705,2820.634745999996,7.460093823510142e-11
