node_count,enc_time,execute_time,dec_time,ref_time,mse
4,10.593175999019877,86.42341400081932,191.8074089990114,63.97963999916101,4.832697551706092e-11
12,10.095067998918239,1073.2894820012007,2219.6931449998374,791.9311669993476,5.8913618074096e-11
12,10.193893000177923,1019.7261099983734,2131.819965001341,834.641763000036,5.89292376812212e-11
12,10.252351001327042,1009.1927180001221,2132.0885050008656,790.9510149984271,5.86885964499353e-11
20,10.109734001161996,3601.854076001473,6297.697261999929,2987.01008000171,6.485144652087627e-11
20,10.450769999806653,3453.9376510001603,6264.181828999426,2868.2855629995174,6.524645200137361e-11
