node_count,enc_time,execute_time,dec_time,ref_time,mse
4,10.26932100103295,85.64719800051535,191.13756099977763,63.695456001369166,4.7939288065133113e-11
12,10.493792000488611,1040.7236110004305,2127.9874249994464,813.2244459993672,5.884624645302303e-11
12,10.188516000198433,1084.1164169996773,2132.8296619994944,787.9706080002506,5.876082693608473e-11
12,10.147588000108954,1042.0646340007806,2122.226846999183,791.7666909997934,5.905995011441969e-11
20,10.310806999768829,3455.3173650001554,6162.942495999232,2795.612081001309,6.440679119962067e-11
20,10.703246000048239,3516.110705999381,6212.031555998692,2832.2202260005724,6.442946973835623e-11
