node_count,enc_time,execute_time,dec_time,ref_time,mse
5,9.873591999621567,150.8427189996837,347.45889200030433,120.5003229997601,5.2642656510552786e-11
10,9.929848999945534,701.8249890002153,1473.421641999721,509.9198730003991,7.02506991797474e-11
10,10.2751219997117,644.2160410001634,1382.2838450000745,500.37904900000285,6.990056267870044e-11
15,9.85687100001087,1681.9602709997525,3268.147450000015,1261.8136330002017,5.4673270701479175e-11
15,10.354507000101876,1667.9786999998214,3268.7928979999015,1287.1604550000484,5.4289369960104154e-11
20,9.657709000293835,3401.9870510001056,6203.902626999934,2884.4022789999144,5.882610473957203e-11
20,10.229562999938935,3307.106750999992,5947.8377049999835,2666.3139830002365,5.914409517566409e-11
20,10.54058600038843,3311.0002370003713,5880.6502809998165,2754.108549999728,5.943859668758973e-11
