node_count,result_fhe,result_raw
32,396599.6810529996,1.4782609996473184
24,175607.14068800007,1.0603310001897626
12,22055.11349600056,0.29109899878676515
4,1818.1180150004366,0.0809459997981321
32,395698.1168889997,1.549008999063517
24,173325.43058400007,0.9778469993761973
12,21705.175166000117,0.3184060005878564
4,932.2624100004759,0.09435500032850541
