NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
36,0,0.2827019998221658,75.10813099906954,30.636656998467515,6.5391549997002585,15.9396340004605,3.6567309998645214,9.022466022500154e-10
36,1,0.3349029993842123,42.25535499972466,31.28946300057578,4.829841000173474,15.69453200136195,3.4948289994645165,7.38901966709571e-10
36,2,0.2669019995664712,38.6884250001458,30.765129000428715,4.8534340003243415,15.694411000367836,3.367323999555083,1.3366857230561245e-09
40,0,0.2661020007508341,40.53428699990036,32.619531000818824,5.236937000518083,16.470217000460252,3.503823998471489,9.356806807850903e-10
40,1,0.26810200142790563,38.25607100043271,30.76821799913887,4.83443399934913,15.94631300031324,4.175829000814701,6.842077595730325e-10
40,2,0.36660300065705087,47.58743700040213,33.51603699957195,5.091036000521854,15.92911300031119,3.3850239997264,2.4356374076910952e-09
44,0,0.282102000710438,39.50018900104624,30.652915998871322,4.856318000747706,15.690359001382603,3.83031500132347,2.035987186037781e-09
44,1,0.38030100040487014,41.72275800010539,30.56821599966497,4.839318000449566,15.713359000073979,3.443712999796844,1.5540900758377412e-09
44,2,0.2699010001379065,39.369549000184634,30.70691599896236,4.797018998942804,15.664358999856631,3.949915000703186,3.107558415774617e-09
48,0,0.26600099954521284,38.41264499897079,31.010417000288726,4.837118000068585,15.704260000347858,3.416912999455235,9.364434269899678e-10
48,1,0.2667010012373794,44.996171000093454,31.580019000102766,5.267020000246703,17.28606500000751,3.6996140006522182,1.0110003323855313e-09
48,2,0.2687010000954615,37.92094299933524,30.720115999429254,4.839318000449566,15.678359000958153,3.4006129990302725,2.1303916468008213e-09
52,0,0.29800100128341,39.689449999059434,30.983616999947117,5.048019000241766,15.987761000360479,3.3795119998103473,1.9097043320766297e-09
52,1,0.27560099988477305,39.57094900033553,30.673916000523604,4.804119000255014,15.76635899982648,3.4366130003036233,1.7177322527854384e-09
52,2,0.2681010009837337,38.947347000430455,31.15531799994642,4.88231900089886,15.720958999736467,3.387713000847725,1.7268348361670094e-09
56,0,0.26460099979885854,39.72194999914791,30.991016999905696,4.896218999419943,15.738459000203875,3.4095129994966555,2.479218221673251e-09
56,1,0.28620199918805156,39.822450000428944,30.939517000661,4.851518000577926,15.82706000044709,3.4367130010650726,1.5475830004369779e-09
56,2,0.2690009987418307,38.453245999335195,30.713215999639942,4.91891899946495,15.70365899897297,3.374713000084739,1.938685440062849e-09
60,0,0.27080099971499294,39.93265100143617,31.648419999328326,5.0193189999845345,15.743559000839014,3.4368130000075325,1.0904745249545825e-09
60,1,0.2854009999282425,38.31654500027071,30.765116000111448,4.84331799998472,15.709760000390816,3.387811999346013,4.322884547992189e-09
60,2,0.26630100001057144,38.98534799918707,31.2423180002952,5.057619000581326,15.811960000064573,3.449713000009069,1.3200147478712417e-09
