NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
36,0,0.32050200024968944,77.22988199930114,31.787297999471775,6.386439999914728,16.331501999957254,3.915724000762566,2.680983811670072e-09
36,1,0.3395019994059112,46.04108800049289,32.06300000056217,5.0757310000335565,18.911318000391475,3.8090229991212254,6.944171965381176e-10
36,2,0.3652020004665246,43.40587099977711,38.52954099966155,8.534852999218856,20.761228999617742,3.7347239995142445,2.929155725599724e-09
40,0,0.4498029993555974,41.51035899849376,32.68190400012827,4.889129999355646,16.354702000171528,3.5800229998130817,1.7053681187760696e-09
40,1,0.27520199910213705,38.71814100057236,30.151289000059478,4.940130000250065,15.906000000541098,3.403821001484175,1.7148032365356386e-09
40,2,0.27950100047746673,37.77683599946613,30.933692998587503,4.8400300001958385,15.81519799947273,3.3593210009712493,1.0443007713538104e-09
44,0,0.40830199941410683,41.619960000389256,32.284700999298366,5.007531999581261,17.25950699983514,4.583229001582367,1.5505624146600699e-09
44,1,0.3086020005866885,41.035156000361894,30.634691000159364,5.105832000481314,16.32060200063279,3.4498210006859154,6.922806517492394e-10
44,2,0.27570199927140493,39.76954800054955,31.051494001076207,4.828929999348475,15.737599000203772,3.4149210005125497,8.071923273892114e-10
48,0,0.2752010004769545,38.50484099893947,31.04879399870697,4.851129999224213,15.833798999665305,3.3889209989865776,1.748678662051348e-09
48,1,0.33430199982831255,38.43033999874024,30.685790999996243,4.897831000562292,15.78379800048424,3.454522000538418,2.000101233879975e-09
48,2,0.2795019991026493,38.36103899993759,30.71139199892059,4.819529998712824,15.825598999072099,3.4303209995414363,6.202819078898136e-09
52,0,0.2771019990177592,39.60624700084736,38.299739000649424,6.216239000423229,18.86391799962439,3.3969209998758743,8.422741660964158e-10
52,1,0.27750200024456717,41.80026099857059,30.879793001076905,4.874930000369204,16.083900000012363,3.4862219999922672,7.65788546025231e-10
52,2,0.30620200050179847,40.309350999450544,32.552003000091645,5.076632000054815,16.137800999786123,3.433720999964862,9.803610574153605e-10
56,0,0.27290199977869634,38.96654300115188,31.508096999459667,4.865529999733553,15.74979799988796,3.3858209990285104,7.081174230759186e-10
56,1,0.2815019997797208,37.97323700018751,30.97069300019939,4.854831000557169,16.214301000218256,3.3959209995373385,7.020727580122907e-10
56,2,0.278101999356295,39.14424499998859,30.651290999230696,4.883629999312689,15.763298999445396,3.3957209998334292,2.4823391559324906e-09
60,0,0.2823020004143473,39.0999439987354,30.95809300066321,5.592634999629809,15.804298998773447,3.4132209984818473,7.632083010415279e-10
60,1,0.29210200045781676,38.49783999976353,30.731692000699695,4.842430000280729,15.791298001204268,3.4137220009142766,1.3513280313277947e-09
60,2,0.27660200066748075,38.82564199921035,33.55800999997882,4.886729999270756,15.778398999827914,3.4358209995843936,7.198828950531712e-10
