NodeCount,PathLength,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
36,0,0.3976769949076697,103.94868699950166,43.13823398842942,7.177728009992279,22.677323999232613,5.409277000580914,2.5660298163857523e-09
36,1,0.5064190045231953,57.602152999606915,42.79601101006847,6.2788010109215975,22.391951992176473,5.13207699987106,3.15083661925043e-09
36,2,0.5100510024931282,56.226907996460795,42.997504002414644,6.274401006521657,22.45697399484925,5.01446399721317,1.368330027065817e-09
40,0,0.4538990033324808,56.81462299253326,45.293326998944394,6.318959000054747,22.593724002945237,5.1354989991523325,7.042258767708054e-10
40,1,0.3730220050783828,60.25905499700457,43.03864100074861,6.5120010112877935,26.460067005245946,5.063143995357677,7.593878010850498e-10
40,2,0.47778400767128915,58.246579006663524,43.18656399846077,6.344381996314041,22.385735996067524,5.076482993899845,1.9114259712525627e-09
44,0,0.5838030047016218,60.67146800342016,43.641091004246846,6.300730994553305,22.515990000101738,6.134857991128229,7.728887214827749e-10
44,1,0.372811991837807,57.70048999693245,42.92584701033775,6.2990550068207085,22.579337004572153,5.0455430027795956,1.4851430460838512e-09
44,2,0.5073970096418634,57.21928300044965,43.97521200007759,7.222496002214029,22.59351398970466,5.054483001003973,1.698567954067045e-09
48,0,0.41450800199527293,60.51830601063557,43.7845459964592,6.406400993000716,22.538759003509767,5.025218997616321,2.20974792099147e-09
48,1,0.5138919950695708,60.09409000398591,44.33224000968039,6.580375993507914,22.392790007870644,5.038768998929299,1.0730850200005675e-09
48,2,0.5281399935483932,56.15434399805963,43.15471700101625,6.3299949979409575,23.397526994813234,5.270642010145821,8.702942350835056e-10
52,0,0.6988309905864298,59.21269299869891,43.873312999494374,6.343542991089635,22.512008988996968,5.099740999867208,1.5338796810318426e-09
52,1,0.38706000486854464,56.43391799821984,43.72238599171396,6.280197005253285,22.7327069878811,5.068382000899874,2.7986373031282078e-09
52,2,0.3804949956247583,56.49866101157386,43.770926000433974,6.277542997850105,22.6524600002449,5.068660990218632,6.984019402840453e-10
56,0,0.3860120050376281,58.70550598774571,43.61734600388445,6.4200199994957075,22.48141799645964,5.072712010587566,1.4766282107945152e-09
56,1,0.46884499897714704,57.17486499634106,43.2508880039677,6.235918001038954,22.66000300005544,5.055180998169817,2.4137245238104663e-09
56,2,0.38447701081167907,57.50912499206606,42.59787200135179,6.411987997125834,22.542250007973053,5.125233001308516,3.1386670009956448e-09
60,0,0.6231229926925153,56.45682600152213,44.003079005051404,6.465277008828707,22.469476010883227,5.208971997490153,1.4695546660837842e-09
60,1,0.3870610089506954,57.118223994621076,43.530811002710834,6.317282997770235,22.559711011126637,5.106794007588178,2.4181530411205235e-09
60,2,0.3738599916687235,57.481398005620576,66.06963998638093,7.861264006351121,22.70281499659177,5.0854230066761374,2.061053620496849e-09
