NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
36,0,0.29520200041588396,84.74412900068273,33.00550600033603,5.959137000900228,16.028199999709614,3.659723000964732,1.5154244205003896e-09
36,1,0.2947020002466161,39.84484899956442,30.78419200028293,4.871629998888238,19.227520000640652,5.099631000121008,1.884148583362031e-09
36,2,0.2820009995048167,42.523366000750684,35.573721999753616,4.925630999423447,15.883699001278728,3.39562099907198,5.08982661251248e-09
40,0,0.3334020002512261,38.34673899837071,31.05379399858066,4.841330999624915,16.670304001308978,3.5410220007179305,5.242117805346062e-10
40,1,0.26890099979937077,38.52934099995764,30.7835920011712,4.838130000280216,15.889198999502696,3.4099220010830322,1.1850841649854167e-09
40,2,0.2694020004128106,39.35634600020421,31.689896999523626,5.041931999585358,15.765297999678296,3.4031209997920087,6.587113551982537e-10
44,0,0.26840200007427484,38.94310699979542,30.48205600134679,4.831741000089096,16.08813499842654,3.3424279990867944,1.6915612512203001e-09
44,1,0.3773040007217787,41.887351999321254,30.29065400005493,4.804139998668688,15.767332999530481,3.4067289998347405,1.4477436985603837e-09
44,2,0.27650299853121396,38.97552699891094,30.486955998640042,4.884341000433778,15.741532999527408,3.385527999853366,2.994706509470568e-09
48,0,0.29570199876616243,39.09882900006778,30.70135799862328,4.836539999814704,15.907334000075934,3.4321290004299954,8.312977507077317e-10
48,1,0.2692019988899119,38.1757210016076,32.31927100023313,4.834141000173986,15.810832999704871,3.4143280008720467,9.681033465162402e-10
48,2,0.26840200007427484,37.827117999768234,30.771957999604638,4.845641000429168,15.75493200107303,3.4416290000081062,7.102941504068039e-10
52,0,0.26830299975699745,39.658532999965246,31.090761000086786,4.919241000607144,16.129136000017752,3.415929000766482,9.268367198387429e-10
52,1,0.41690299985930324,42.94736100018781,30.510856000546482,4.864440999881481,16.63693999944371,4.203234999295091,1.7795533091839584e-09
52,2,0.3097019998676842,38.84852700139163,30.610057001467794,4.849040999033605,18.203753001216683,3.4365289993729675,1.0703066474586974e-09
56,0,0.297602000500774,38.81772599925171,30.80605899958755,4.862740999669768,15.798533000634052,3.3803280002757674,9.871682978695784e-10
56,1,0.26920299933408387,37.94921900043846,34.56679000009899,6.395754000550369,19.94646700040903,3.4795299998222617,6.839148489392108e-10
56,2,0.38230300015129615,52.96754499977396,37.574015999780386,7.351061000008485,20.43477099869051,3.4107290011888836,1.247043413927662e-09
60,0,0.2745020010479493,39.67843300051754,36.28700499939441,5.717047999496572,15.855733001444605,3.425228000196512,8.764242143116182e-10
60,1,0.27240199960942846,39.087428000129876,30.361555000126828,5.313644998750533,15.816632998394198,3.4704289992077975,6.418016268178389e-10
60,2,0.27210200096305925,39.52353200111247,30.61345700007223,4.894940999292885,16.484937999848626,5.523546000404167,8.010628052002649e-10
